produto,ano_mes,volume,ano,mes
Planos / Flat Products,2013_nov,84.19,2013,nov
Longos / Long Products,2013_nov,104.472,2013,nov
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2013_nov,433.605,2013,nov
Placas / Slabs,2013_nov,406.171,2013,nov
"Blocos e Tarugos / Ingots, Blooms and Billets",2013_nov,27.434,2013,nov
Total (Mil t / Thousand Tonnes),2013_nov,622.267,2013,nov
(US$ Milhões / US$ Millions),2013_nov,438.381,2013,nov
Laminados / Rolled Products,2013_nov,304.53,2013,nov
Planos / Flat Products,2013_nov,139.008,2013,nov
Longos / Long Products,2013_nov,165.522,2013,nov
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2013_nov,1.005,2013,nov
Total (Mil t / Thousand Tonnes),2013_nov,305.53499999999997,2013,nov
(US$ Milhões / US$ Millions),2013_nov,336.168,2013,nov
Consumo Aparente / Apparent Consumption (***),2013_nov,2239.78,2013,nov
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2013_nov,1244.3180000000002,2013,nov
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2013_nov,995.462,2013,nov
Aço Bruto / Crude Steel,2013_dez,2625.874,2013,dez
Laminados / Rolled Products (*),2013_dez,2023.608,2013,dez
Planos / Flat Products,2013_dez,1283.216,2013,dez
Longos / Long Products,2013_dez,740.392,2013,dez
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2013_dez,498.73,2013,dez
Placas / Slabs,2013_dez,416.16,2013,dez
"Blocos e Tarugos / Ingots, Blooms and Billets",2013_dez,82.57,2013,dez
Ferro-Gusa / Pig Iron,2013_dez,2193.517,2013,dez
Vendas Internas / Domestic Sales (*),2013_dez,1720.766,2013,dez
Laminados / Rolled Products,2013_dez,1686.46,2013,dez
Planos / Flat Products,2013_dez,1031.811,2013,dez
Longos / Long Products,2013_dez,654.649,2013,dez
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2013_dez,34.306,2013,dez
Placas / Slabs,2013_dez,18.803,2013,dez
"Blocos e Tarugos / Ingots, Blooms and Billets",2013_dez,15.503,2013,dez
Vendas Externas / Foreign Market (**),2013_dez,758.04,2013,dez
Laminados / Rolled Products,2013_dez,332.949,2013,dez
Planos / Flat Products,2013_dez,223.571,2013,dez
Longos / Long Products,2013_dez,109.378,2013,dez
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2013_dez,425.091,2013,dez
Placas / Slabs,2013_dez,349.81,2013,dez
"Blocos e Tarugos / Ingots, Blooms and Billets",2013_dez,75.281,2013,dez
Laminados / Rolled Products,2013_dez,223.01799999999997,2013,dez
Planos / Flat Products,2013_dez,129.903,2013,dez
Longos / Long Products,2013_dez,93.115,2013,dez
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2013_dez,376.57,2013,dez
Placas / Slabs,2013_dez,353.34,2013,dez
"Blocos e Tarugos / Ingots, Blooms and Billets",2013_dez,23.23,2013,dez
Total (Mil t / Thousand Tonnes),2013_dez,599.588,2013,dez
(US$ Milhões / US$ Millions),2013_dez,423.86,2013,dez
Laminados / Rolled Products,2013_dez,220.56,2013,dez
Planos / Flat Products,2013_dez,117.529,2013,dez
Longos / Long Products,2013_dez,103.031,2013,dez
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2013_dez,0.204,2013,dez
Total (Mil t / Thousand Tonnes),2013_dez,220.764,2013,dez
(US$ Milhões / US$ Millions),2013_dez,258.366,2013,dez
Consumo Aparente / Apparent Consumption (***),2013_dez,1939.096,2013,dez
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2013_dez,1169.231,2013,dez
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2013_dez,769.865,2013,dez
Aço Bruto / Crude Steel,2014_jan,2763.104,2014,jan
Laminados / Rolled Products (*),2014_jan,2026.777,2014,jan
Planos / Flat Products,2014_jan,1140.996,2014,jan
Longos / Long Products,2014_jan,885.781,2014,jan
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2014_jan,387.886,2014,jan
Placas / Slabs,2014_jan,365.396,2014,jan
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_jan,22.49,2014,jan
Ferro-Gusa / Pig Iron,2014_jan,2102.952,2014,jan
Vendas Internas / Domestic Sales (*),2014_jan,1842.849,2014,jan
Laminados / Rolled Products,2014_jan,1816.143,2014,jan
Planos / Flat Products,2014_jan,1044.835,2014,jan
Longos / Long Products,2014_jan,771.308,2014,jan
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_jan,26.706000000000003,2014,jan
Placas / Slabs,2014_jan,17.652,2014,jan
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_jan,9.054,2014,jan
Vendas Externas / Foreign Market (**),2014_jan,557.823,2014,jan
Laminados / Rolled Products,2014_jan,203.309,2014,jan
Planos / Flat Products,2014_jan,109.857,2014,jan
Longos / Long Products,2014_jan,93.452,2014,jan
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_jan,354.514,2014,jan
Placas / Slabs,2014_jan,312.986,2014,jan
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_jan,41.528,2014,jan
Laminados / Rolled Products,2014_jan,349.39300000000003,2014,jan
Planos / Flat Products,2014_jan,207.50799999999998,2014,jan
Longos / Long Products,2014_jan,141.88500000000002,2014,jan
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_jan,455.11699999999996,2014,jan
Placas / Slabs,2014_jan,395.823,2014,jan
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_jan,59.294,2014,jan
Total (Mil t / Thousand Tonnes),2014_jan,804.51,2014,jan
(US$ Milhões / US$ Millions),2014_jan,612.938,2014,jan
Laminados / Rolled Products,2014_jan,310.731,2014,jan
Planos / Flat Products,2014_jan,159.80700000000002,2014,jan
Longos / Long Products,2014_jan,150.924,2014,jan
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_jan,0.521,2014,jan
Total (Mil t / Thousand Tonnes),2014_jan,311.252,2014,jan
(US$ Milhões / US$ Millions),2014_jan,349.036,2014,jan
Consumo Aparente / Apparent Consumption (***),2014_jan,2150.569,2014,jan
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2014_jan,1223.523,2014,jan
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2014_jan,927.046,2014,jan
Aço Bruto / Crude Steel,2014_fev,2621.952,2014,fev
Laminados / Rolled Products (*),2014_fev,1998.324,2014,fev
Planos / Flat Products,2014_fev,1100.992,2014,fev
Longos / Long Products,2014_fev,897.332,2014,fev
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2014_fev,442.174,2014,fev
Placas / Slabs,2014_fev,383.793,2014,fev
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_fev,58.381,2014,fev
Ferro-Gusa / Pig Iron,2014_fev,1949.064,2014,fev
Vendas Internas / Domestic Sales (*),2014_fev,1873.26,2014,fev
Laminados / Rolled Products,2014_fev,1842.567,2014,fev
Planos / Flat Products,2014_fev,1021.66,2014,fev
Longos / Long Products,2014_fev,820.907,2014,fev
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_fev,30.692999999999998,2014,fev
Placas / Slabs,2014_fev,20.467,2014,fev
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_fev,10.226,2014,fev
Vendas Externas / Foreign Market (**),2014_fev,548.9369999999999,2014,fev
Laminados / Rolled Products,2014_fev,164.44099999999997,2014,fev
Planos / Flat Products,2014_fev,73.082,2014,fev
Longos / Long Products,2014_fev,91.359,2014,fev
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_fev,384.496,2014,fev
Placas / Slabs,2014_fev,364.787,2014,fev
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_fev,19.709,2014,fev
Laminados / Rolled Products,2014_fev,199.447,2014,fev
Planos / Flat Products,2014_fev,105.119,2014,fev
Longos / Long Products,2014_fev,94.32799999999999,2014,fev
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_fev,428.16,2014,fev
Placas / Slabs,2014_fev,406.458,2014,fev
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_fev,21.702,2014,fev
Total (Mil t / Thousand Tonnes),2014_fev,627.607,2014,fev
(US$ Milhões / US$ Millions),2014_fev,415.815,2014,fev
Laminados / Rolled Products,2014_fev,249.13799999999998,2014,fev
Planos / Flat Products,2014_fev,158.77599999999998,2014,fev
Longos / Long Products,2014_fev,90.362,2014,fev
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_fev,0.967,2014,fev
Total (Mil t / Thousand Tonnes),2014_fev,250.105,2014,fev
(US$ Milhões / US$ Millions),2014_fev,279.096,2014,fev
Consumo Aparente / Apparent Consumption (***),2014_fev,2117.975,2014,fev
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2014_fev,1201.133,2014,fev
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2014_fev,916.842,2014,fev
Aço Bruto / Crude Steel,2014_mar,2979.4719999999998,2014,mar
Laminados / Rolled Products (*),2014_mar,2279.064,2014,mar
Planos / Flat Products,2014_mar,1276.136,2014,mar
Longos / Long Products,2014_mar,1002.928,2014,mar
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2014_mar,457.37300000000005,2014,mar
Placas / Slabs,2014_mar,430.706,2014,mar
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_mar,26.667,2014,mar
Ferro-Gusa / Pig Iron,2014_mar,2238.002,2014,mar
Vendas Internas / Domestic Sales (*),2014_mar,1985.5239999999997,2014,mar
Laminados / Rolled Products,2014_mar,1944.9139999999998,2014,mar
Planos / Flat Products,2014_mar,1106.6909999999998,2014,mar
Longos / Long Products,2014_mar,838.223,2014,mar
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_mar,40.61,2014,mar
Placas / Slabs,2014_mar,24.727,2014,mar
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_mar,15.883,2014,mar
Vendas Externas / Foreign Market (**),2014_mar,640.774,2014,mar
Laminados / Rolled Products,2014_mar,203.554,2014,mar
Planos / Flat Products,2014_mar,109.212,2014,mar
Longos / Long Products,2014_mar,94.342,2014,mar
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_mar,437.21999999999997,2014,mar
Placas / Slabs,2014_mar,407.76,2014,mar
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_mar,29.46,2014,mar
Laminados / Rolled Products,2014_mar,182.09499999999997,2014,mar
Planos / Flat Products,2014_mar,82.76099999999998,2014,mar
Longos / Long Products,2014_mar,99.334,2014,mar
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_mar,381.332,2014,mar
Placas / Slabs,2014_mar,339.65,2014,mar
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_mar,41.682,2014,mar
Total (Mil t / Thousand Tonnes),2014_mar,563.4269999999999,2014,mar
(US$ Milhões / US$ Millions),2014_mar,422.542,2014,mar
Laminados / Rolled Products,2014_mar,315.09999999999997,2014,mar
Planos / Flat Products,2014_mar,218.04799999999997,2014,mar
Longos / Long Products,2014_mar,97.05199999999999,2014,mar
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_mar,0.355,2014,mar
Total (Mil t / Thousand Tonnes),2014_mar,315.455,2014,mar
(US$ Milhões / US$ Millions),2014_mar,343.111,2014,mar
Consumo Aparente / Apparent Consumption (***),2014_mar,2289.976,2014,mar
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2014_mar,1349.932,2014,mar
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2014_mar,940.0440000000001,2014,mar
Aço Bruto / Crude Steel,2014_abr,2773.487,2014,abr
Laminados / Rolled Products (*),2014_abr,2210.691,2014,abr
Planos / Flat Products,2014_abr,1269.228,2014,abr
Longos / Long Products,2014_abr,941.463,2014,abr
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2014_abr,442.41700000000003,2014,abr
Placas / Slabs,2014_abr,425.209,2014,abr
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_abr,17.208,2014,abr
Ferro-Gusa / Pig Iron,2014_abr,2076.291,2014,abr
Vendas Internas / Domestic Sales (*),2014_abr,1879.424,2014,abr
Laminados / Rolled Products,2014_abr,1847.75,2014,abr
Planos / Flat Products,2014_abr,1072.466,2014,abr
Longos / Long Products,2014_abr,775.284,2014,abr
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_abr,31.674,2014,abr
Placas / Slabs,2014_abr,21.411,2014,abr
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_abr,10.263,2014,abr
Vendas Externas / Foreign Market (**),2014_abr,605.473,2014,abr
Laminados / Rolled Products,2014_abr,164.406,2014,abr
Planos / Flat Products,2014_abr,56.836,2014,abr
Longos / Long Products,2014_abr,107.57,2014,abr
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_abr,441.067,2014,abr
Placas / Slabs,2014_abr,425.666,2014,abr
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_abr,15.401,2014,abr
Laminados / Rolled Products,2014_abr,225.73200000000003,2014,abr
Planos / Flat Products,2014_abr,116.861,2014,abr
Longos / Long Products,2014_abr,108.87100000000001,2014,abr
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_abr,424.283,2014,abr
Placas / Slabs,2014_abr,395.951,2014,abr
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_abr,28.332,2014,abr
Total (Mil t / Thousand Tonnes),2014_abr,650.0150000000001,2014,abr
(US$ Milhões / US$ Millions),2014_abr,495.299,2014,abr
Laminados / Rolled Products,2014_abr,364.723,2014,abr
Planos / Flat Products,2014_abr,193.787,2014,abr
Longos / Long Products,2014_abr,170.936,2014,abr
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_abr,0.341,2014,abr
Total (Mil t / Thousand Tonnes),2014_abr,365.064,2014,abr
(US$ Milhões / US$ Millions),2014_abr,396.968,2014,abr
Consumo Aparente / Apparent Consumption (***),2014_abr,2232.322,2014,abr
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2014_abr,1281.217,2014,abr
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2014_abr,951.105,2014,abr
Aço Bruto / Crude Steel,2014_mai,2891.6910000000003,2014,mai
Laminados / Rolled Products (*),2014_mai,2087.139,2014,mai
Planos / Flat Products,2014_mai,1124.949,2014,mai
Longos / Long Products,2014_mai,962.19,2014,mai
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2014_mai,524.344,2014,mai
Placas / Slabs,2014_mai,482.619,2014,mai
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_mai,41.725,2014,mai
Ferro-Gusa / Pig Iron,2014_mai,2181.888,2014,mai
Vendas Internas / Domestic Sales (*),2014_mai,1962.5870000000002,2014,mai
Laminados / Rolled Products,2014_mai,1922.9850000000001,2014,mai
Planos / Flat Products,2014_mai,1079.7,2014,mai
Longos / Long Products,2014_mai,843.2850000000001,2014,mai
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_mai,39.602,2014,mai
Placas / Slabs,2014_mai,25.566,2014,mai
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_mai,14.036,2014,mai
Vendas Externas / Foreign Market (**),2014_mai,522.687,2014,mai
Laminados / Rolled Products,2014_mai,182.091,2014,mai
Planos / Flat Products,2014_mai,89.792,2014,mai
Longos / Long Products,2014_mai,92.299,2014,mai
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_mai,340.596,2014,mai
Placas / Slabs,2014_mai,340.596,2014,mai
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_mai,0.0,2014,mai
Laminados / Rolled Products,2014_mai,155.177,2014,mai
Planos / Flat Products,2014_mai,59.31999999999999,2014,mai
Longos / Long Products,2014_mai,95.857,2014,mai
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_mai,389.757,2014,mai
Placas / Slabs,2014_mai,378.524,2014,mai
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_mai,11.233,2014,mai
Total (Mil t / Thousand Tonnes),2014_mai,544.934,2014,mai
(US$ Milhões / US$ Millions),2014_mai,451.62,2014,mai
Laminados / Rolled Products,2014_mai,414.01899999999995,2014,mai
Planos / Flat Products,2014_mai,283.20899999999995,2014,mai
Longos / Long Products,2014_mai,130.81,2014,mai
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_mai,1.79,2014,mai
Total (Mil t / Thousand Tonnes),2014_mai,415.80899999999997,2014,mai
(US$ Milhões / US$ Millions),2014_mai,390.672,2014,mai
Consumo Aparente / Apparent Consumption (***),2014_mai,2368.86,2014,mai
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2014_mai,1387.122,2014,mai
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2014_mai,981.738,2014,mai
Aço Bruto / Crude Steel,2014_jun,2718.4739999999997,2014,jun
Laminados / Rolled Products (*),2014_jun,1972.757,2014,jun
Planos / Flat Products,2014_jun,1134.225,2014,jun
Longos / Long Products,2014_jun,838.532,2014,jun
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2014_jun,644.942,2014,jun
Placas / Slabs,2014_jun,562.467,2014,jun
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_jun,82.475,2014,jun
Ferro-Gusa / Pig Iron,2014_jun,2203.266,2014,jun
Vendas Internas / Domestic Sales (*),2014_jun,1628.668,2014,jun
Laminados / Rolled Products,2014_jun,1600.819,2014,jun
Planos / Flat Products,2014_jun,894.131,2014,jun
Longos / Long Products,2014_jun,706.6880000000001,2014,jun
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_jun,27.849,2014,jun
Placas / Slabs,2014_jun,13.313,2014,jun
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_jun,14.536,2014,jun
Vendas Externas / Foreign Market (**),2014_jun,946.2589999999999,2014,jun
Laminados / Rolled Products,2014_jun,295.375,2014,jun
Planos / Flat Products,2014_jun,183.435,2014,jun
Longos / Long Products,2014_jun,111.94,2014,jun
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_jun,650.8839999999999,2014,jun
Placas / Slabs,2014_jun,628.959,2014,jun
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_jun,21.925,2014,jun
Laminados / Rolled Products,2014_jun,266.95899999999995,2014,jun
Planos / Flat Products,2014_jun,171.69099999999997,2014,jun
Longos / Long Products,2014_jun,95.268,2014,jun
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_jun,466.45000000000005,2014,jun
Placas / Slabs,2014_jun,457.333,2014,jun
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_jun,9.117,2014,jun
Total (Mil t / Thousand Tonnes),2014_jun,733.409,2014,jun
(US$ Milhões / US$ Millions),2014_jun,514.095,2014,jun
Laminados / Rolled Products,2014_jun,323.275,2014,jun
Planos / Flat Products,2014_jun,187.424,2014,jun
Longos / Long Products,2014_jun,135.851,2014,jun
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_jun,1.911,2014,jun
Total (Mil t / Thousand Tonnes),2014_jun,325.186,2014,jun
(US$ Milhões / US$ Millions),2014_jun,330.459,2014,jun
Consumo Aparente / Apparent Consumption (***),2014_jun,1948.193,2014,jun
"Planos / Flat Products
(Inclui Placas / Included Slabs)",2014_jun,1095.204,2014,jun
"Longos / Long Products
(Inclui Blocos e Tarugos / Included Ingots, Blooms and Billets)",2014_jun,852.989,2014,jun
Aço Bruto / Crude Steel,2014_jul,2969.4069999999997,2014,jul
Laminados / Rolled Products (*),2014_jul,2100.286,2014,jul
Planos / Flat Products,2014_jul,1208.822,2014,jul
Longos / Long Products,2014_jul,891.464,2014,jul
"Semiacabados P/ Vendas /
Semifinished Products for Sale (*)",2014_jul,612.653,2014,jul
Placas / Slabs,2014_jul,575.862,2014,jul
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_jul,36.791,2014,jul
Ferro-Gusa / Pig Iron,2014_jul,2357.12,2014,jul
Vendas Internas / Domestic Sales (*),2014_jul,1848.836,2014,jul
Laminados / Rolled Products,2014_jul,1813.531,2014,jul
Planos / Flat Products,2014_jul,1006.133,2014,jul
Longos / Long Products,2014_jul,807.398,2014,jul
"Semiacabados P/ Vendas /
Semifinished Products for Sale",2014_jul,35.305,2014,jul
Placas / Slabs,2014_jul,17.185,2014,jul
"Blocos e Tarugos / Ingots, Blooms and Billets",2014_jul,18.12,2014,jul
Vendas Externas / Foreign Market (**),2014_jul,711.606,2014,jul
Laminados / Rolled Products,2014_jul,198.3,2014,jul
Planos / Flat Products,2014_jul,123.623,2014,jul
Longos / Long Products,2014_jul,74.677,2014,jul
